Hillman v. Maretta, 11-1221| 11-1221|"The Virginia State Supreme Court correctly concluded that Section D of Va. Code Ann. Section 20–111.1 is preempted by The Federal Employees' Group Life Insurance Act of 1954 (FEGLIA), where: 1) FEGLIA establishes an insurance program for federal employees, permitting an employee to name a beneficiary of life insurance proceeds, and specifies an ""order of precedence"" providing that an employee's death benefits accrue first to that beneficiary ahead of other potential recipients; 2) Section D of the Virginia statute provided a cause of action rendering a former spouse liable to the current spouse for the principal amount of life insurance proceeds left to them by the deceased, where there has been a change in the decedent’s mari¬tal status but the deceased failed to change the designated beneficiary; and 3) Section D of the Virginia statute conflicts with the purposes and objectives of Congress."
Nevada v. Jackson, 12-694| 12-694|The Ninth Circuit Court of Appeals' decision granting defendant habeas corpus relief is reversed and remanded, where: 1) state supreme court reasonably concluded that evidence that the rape victim previously reported that defendant had assaulted her but the police had been unable to substantiate those allegations was properly excluded; 2) no prior decision of the U.S. Supreme Court clearly establishes that the exclusion of this evidence violated respondent's federal constitutional rights; so therefore, 3) the Court of Appeals' decision to the contrary was in error.
Maryland v. King, 12-207| 12-207|When officers make an arrest supported by probable cause to hold for a serious offense and bring the suspect to the station to be detained in custody, taking and analyzing a cheek swab of the arrestee's DNA is, like fingerprinting and photographing, a legitimate police booking procedure that is reasonable under the Fourth Amendment.
Madigan v. Levin, 12-872| 12-872|In a case raising the issue of whether the Seventh Circuit erred in holding that state and local government employees may avoid the federal Age Discrimination in Employment Act’s comprehensive remedial regime by bringing age discrimination claims directly under the Equal Protection Clause and 42 U.S.C. section 1983, the writ of certiorari is dismissed as improvidently granted.
Burt v. Titlow, 12-414| 12-414|"The Sixth Circuit erred in reversing the lower court's denial of a prisoner's habeas corpus petition, challenging her second degree murder conviction on the basis of ineffective assistance of counsel during plea bargaining, where the Sixth Circuit: 1) failed to apply the ""doubly deferential"" standard of review recognized by the Court's case law when it refused to credit the state court's reasonable factual finding that the prisoner's new attorney advised withdrawal of the guilty plea only after the prisoner's proclamation of innocence; and 2) assumed that counsel was ineffective where the record was silent."
Stanton v. Sims, 12-1217| 12-1217|"In a suit under 42 U.S.C. section 1983, alleging that a police officer unreasonably searched plaintiff's yard without a warrant in violation of the Fourth Amendment, the Ninth Circuit's holding that the officer was not entitled to qualified immunity, on grounds that the law clearly established the officer's pursuit of a suspect into plaintiff's yard did not justify his warrantless entry because the suspect was only suspected of a misdemeanor, is reversed where the officer was not ""plainly incompetent"" in entering plaintiff's yard while in hot pursuit."
Heimeshoff v. Hartford Life & Accident Insurance Co., 12-729| 12-729|"Dismissal of a petition for review of an ERISA plan administrator's denial of long-term disability benefits claim is affirmed, where: 1) the plan required any suit to recover benefits to be filed within three years after ""proof of loss"" was due; 2) petitioner filed the petition more than three years after proof of loss was due but less than three years after the final denial; and 3) the plan's limitations provision is enforceable because absent a controlling statute to the contrary, a participant and a plan may agree by contract to a particular limitations period, even one that starts to run before the cause of action accrues, as long as the period is reasonable."
Kansas v. Cheever, 12-609| 12-609|The Kansas Supreme Court's decision vacating defendant's murder conviction and death sentence is vacated and remanded, where: 1) Buchanan v. Kentucky established that a State may introduce the results of  a court-ordered psychiatric examination for the limited purpose of rebutting a mental-status defense; 2) defendant raised a voluntary intoxication defense, offering expert testimony regarding his methamphetamine use; 3) the Kansas Supreme Court erred in concluding that the Buchanan rule did not apply; and 4) the Fifth Amendment does not prohibit the government from introducing evidence from a court ordered mental evaluation of a criminal defendant to rebut that defendant's presentation of expert testimony in support of a defense of voluntary intoxication.
Sprint Communications, Inc. v. Jacobs, 12-815| 12-815|In a suit in which plaintiff sought a declaration that the Telecommunications Act of 1996 preempted the Iowa Utilities Board's (IUB) decision that intrastate fees applied Voice over Internet Protocol (VoIP) calls, the Eighth Circuit's conclusion that Younger abstention was required because the ongoing state-court review concerned Iowa's important interest in regulating and enforcing state utility rates, is reversed, where this case does not fall within any of the three classes of exceptional cases for which Younger abstention is appropriate.
Unite Here Local 355 v. Mulhall, 12-99| 12-99|"Writ of certiorari is dismissed as improvidently granted in an action in which the Eleventh Circuit held that: 1) certain promises made by an employer to a union are things of value; 2) an employer's promise to pay them in return for something of value from the union violates the Labor Management Relations Act if the employer intends to use the payment to ""corrupt"" the union; and 3) a union's request that an employer make such a payment violates section 302(b) of the Act if the union intends to ""extort"" the benefit  from the employer."
Atlantic Marine Construction Co., Inc. v. US District Court for the Western District of Texas, 12-929| 12-929|"The Fifth Circuit Court of Appeals' denial of a petition for a writ of mandamus requesting the district court dismiss a construction dispute case brought against petitioner, or to transfer it to the Eastern District of Virginia pursuant to a forum selection clause in the parties' contract, is reversed and remanded, where: 1) a forum-selection clause may be enforced by a motion to transfer under 28 U.S.C. section 1404(a), which provides that ""[f]or the convenience of parties and witnesses, in the interest of justice, a district court may transfer any civil action to any other district or division where it might have been brought or to any district or division to which all parties have consented;"" 2) when a defendant files a section 1404(a) motion, a district court should transfer the case unless extraordinary circumstances unrelated to the convenience of the parties clearly disfavor a transfer; and 3) no such exceptional factors appear to be present in this case."
US v. Woods, 12-562| 12-562|The Fifth Circuit Court of Appeal's affirmation of the district court's holding that defendants' partnerships were properly disregarded as shams but that the valuation-misstatement penalty did not apply, is reversed, where: 1) the district court had jurisdiction to determine whether the partnerships' lack of economic substance could justify imposing a  valuation-misstatement penalty on the partners; and 2) the penalty is applicable to tax underpayments resulting from the defendant-partners' participation in the COBRA tax shelter.
Ford Motor Co. v. US, 13-113| 13-113|In a suit to recover interest from the government on plaintiff's tax overpayment for the period between the payment and the ultimate refund, the Sixth Circuit's judgment that 26 U.S.C. section 6611(a) should be strictly construed in favor of the government, and the date of overpayment was the date that plaintiff requested that the IRS treat the remittances as payments of tax, is vacated and remanded, where: 1) the government now argues that the only basis for jurisdiction, and the only general waiver of sovereign immunity that encompasses plaintiff's claim, is the Tucker Act, 28 U.S.C. section 1491(a); and 2) the Sixth Circuit should have the first opportunity to consider the government's new contention with respect to jurisdiction in this case.
