Texas Dept. of Housing and Community Affairs v. Inclusive Communities Project, Inc., 13-1371| 13-1371|In a suit by a Texas-based nonprofit corporation that assists low-income families in obtaining affordable housing, bringing a disparate-impact claim under sections 804(a) and 805(a) of the Fair Housing Act (FHA), alleging that the Department and its officers had caused continued segregated housing patterns by allocating too many tax credits to housing in predominantly black inner-city areas and too few in predominantly white suburban neighborhoods, the Fifth Circuit's judgment is affirmed where disparate-impact claims are cognizable under the FHA.
Horne v. Dep't of Agriculture, 14-275| 14-275|In a suit brought by raisin growers against the Department of Agriculture, alleging that the Raisin Administrative Committee's imposition of a reserve requirement that growers set aside a certain percentage of their crop for the account of the Government, free of charge, was an unconstitutional taking of their property under the Fifth Amendment, the Ninth Circuit's judgment that the reserve requirement was not a Fifth Amendment taking is reversed where the Fifth Amendment requires that the Government pay just compensation when it takes personal property, just as when it takes real property.
Kingsley v. Hendrickson, 14-6368| 14-6368|In a case under 42 U.S.C. section 1983 brought by a pretrial detainee, alleging that two officers used excessive force against him in violation of the Fourteenth Amendment's Due Process Clause, the Seventh Circuit's judgment in favor of the officers, holding that the law required a subjective inquiry into the officers' state of mind, is reversed where under section 1983, a pretrial detainee must show only that the force purposely or knowingly used against him was objectively unreasonable to prevail on an excessive force claim.
City of Los Angeles v. Patel, 13-1175| 13-1175|In a case brought by motel operators and a lodging association challenging Los Angeles Municipal Code section 41.49, which requires hotel operators to record and keep specific information about their guests on the premises for a 90-day period and to make such records available to any officer of the L.A. Police Department for inspection, and which punishes a hotel operator’s failure to make the records available as a criminal misdemeanor, section 11.00(m), the Ninth Circuit's judgment in favor of plaintiffs is affirmed where: 1) facial challenges under the Fourth Amendment are not categorically barred or especially disfavored; and 2) section 41.49(3)(a) is facially unconstitutional because it fails to provide hotel operators with an opportunity for precompliance review.
City of Los Angeles v. Patel, 13-1175| 13-1175|In a case brought by motel operators and a lodging association challenging Los Angeles Municipal Code section 41.49, which requires hotel operators to record and keep specific information about their guests on the premises for a 90-day period and to make such records available to any officer of the L.A. Police Department for inspection, and which punishes a hotel operator’s failure to make the records available as a criminal misdemeanor, section 11.00(m), the Ninth Circuit's judgment in favor of plaintiffs is affirmed where: 1) facial challenges under the Fourth Amendment are not categorically barred or especially disfavored; and 2) section 41.49(3)(a) is facially unconstitutional because it fails to provide hotel operators with an opportunity for precompliance review.
Ohio v. Clark, 13-1352| 13-1352|Conviction for felonious assault, endangering children and domestic violence is affirmed and the Supreme Court of Ohio is reversed where the introduction of a 3-year old victim's statements did not violate the defendant's rights under the Sixth Amendment's Confrontation Clause.
Walker v. Texas Div., Sons of Confederate Veterans, Inc., 14-144| 14-144|In a dispute involving Texas's specialty license plate program, under which those who want the State to issue a particular specialty plate may propose a plate design and if the Department of Motor Vehicles Board approves the design the State will make it available for display on vehicles registered in Texas, the Fifth Circuit's holding, that the specialty license plate design s are private speech and that the Board engaged in constitutionally forbidden viewpoint discrimination when it refused to approve plaintiff's design featuring a Confederate battle flag, is reversed where Texas's specialty license plate designs constitute government speech, and thus Texas was entitled to refuse to issue plates featuring plaintiff's proposed design.
Brumfield v. Cain, 13-1433| 13-1433|In a case involving a claim of intellectual disability as articulated in Atkins v. Virginia. 536 U.S. 304, within the context of a state death row prisoner's petition for federal habeas corpus relief, the Fifth Circuit's denial of relief is reversed where petitioner satisfied 28 U.S.C. section 2254(d)'s requirements and is therefore entitled to have his Atkins claim considered on the merits in federal court.
Reed v. Town of Gilbert, 13-502| 13-502|In a church's challenge to a town's code regulating signs, which prohibits the display of outdoor signs without a permit, but exempts certain categories of signs, the Ninth Circuit's judgment, that the code's sign categories were content neutral and that the code satisfied the intermediate scrutiny afforded to content-neutral regulations of speech, is reversed where the sign code's provisions are content-based regulations of speech that do not survive strict scrutiny.
Davis v. Ayala, 13-1428| 13-1428|Petition for habeas corpus relief from death sentence for triple murder conviction, claiming that the prosecutor's peremptory challenges were impermissibly race-based under Batson v. Kentucky, 476 U.S. 79,  is denied and the Ninth Circuit's decision is reversed, where any federal constitutional error that may have occurred by excluding petitioner's attorney from part of the Baston hearing was harmless.
McFadden v. US, 14-378| 14-378|"Conviction for distributing ""bath salts,"" a controlled substance analogue, in violation of the federal Controlled Substance Analogue Enforcement Act of 1986 (Analogue Act), is vacated and the Fourth Circuit's judgment reversed, because when a controlled substance is an analogue, 21 U.S.C. section 802(a)(1) requires the Government to establish that the defendant knew he was dealing with a substance regulated under the Controlled  Substances Act or Analogue Act."
Kerry v. Din, 13-1402| 13-1402|In a case brought by a citizen and resident of the US on behalf of her husband, an Afghan citizen and former civil servant in the Taliban regime, who was denied an immigrant visa, alleging that the Government’s denial of her husband's visa application violated her constitutional rights, the Ninth Circuit's holding, that plaintiff had a protected liberty interest in her marriage that entitled her to review the denial of her husband's visa and that the Government deprived her of that liberty interest without due process when it denied the husband's visa application without providing a more detailed explanation of its reasons, is vacated and remanded where the Government did not deprive plaintiff of any constitutional right entitling her to due process of law.
Baker Botts L.L.P. v. ASARCO LLC, 14-103| 14-103|In a case in which petitioner law firm was hired to assist respondent in carrying out its duties as a Chapter 11 debtor in possession (DIP), under 11 U.S.C. section 327(a), the Fifth Circuit's rejection of petitioner's attorney fee applications, under section 330(a)(1), is affirmed where section 330(a)(1) does not permit bankruptcy courts to award fees to Section 327(a) professionals for defending fee applications.
Mata v. Lynch, 14-185| 14-185|In a case in which the Board of Immigrant Appeals (BIA) dismissed plaintiff's appeal due to her counsel's failure to file a brief, the Fifth Circuit's dismissal of her appeal is reversed where it erred in declining to take jurisdiction over the appeal, because a court of appeals has jurisdiction to review the BIA's rejection of an alien's motion to reopen.
Zivotofsky v. Kerry, 13-628| 13-628|"In a case brought by a plaintiff born to US citizens living in Jerusalem, in which the American Embassy refused to list plaintiff's place of birth as ""Israel"" on his passport, as stated in Section 214(d) of the Foreign Relations Authorization Act, Fiscal Year 2003, citing the Executive Branch's longstanding position that the US does not recognize any country as having sovereignty over Jerusalem, the D.C. Circuit's judgment that the statute is unconstitutional is affirmed where it contradicts the Executive Branch's exclusive power to recognize foreign sovereigns."
Elonis v. US, 13-983| 13-983|"Conviction for violating 18 U. S. C. section 875(c), which makes it a federal crime to transmit in interstate commerce ""any communication containing any threat . . . to injure the person of another,"" is reversed where the The Third Circuit's jury instruction, requiring only negligence with respect to the communication of a threat, is not sufficient to support a conviction under Section 875(c)."
Taylor v. Barkes, 14-939| 14-939|In a suit under Rev. Stat. section 1979, 42 U. S. C. section 1983, against various entities and individuals connected with a correctional institution, who plaintiffs claimed violated decedent's civil rights in failing to prevent his suicide, the Third Circuit's denial of defendants' motion for summary judgment on qualified immunity grounds is reversed where:1) even if the institution's suicide screening and prevention measures contained the shortcomings that plaintiffs allege, no precedent on the books in November 2004 would have made clear to petitioners that they were overseeing a system that violated the Constitution; and 2) because, at the very least, defendants were not contravening clearly established law, they are entitled to qualified immunity.
Mellouli v. Lynch, 13-1034| 13-1034|The Eighth Circuit's denial of petition for review of a Board of Immigration Appeals decision affirming petitioner's deportation order, is reversed where petitioner's conviction for concealing unnamed pills in his sock did not trigger removal under 8 U.S.C. section 1227(a)(2)(B)(i).
Bank of America, N. A. v. Caulkett, 13-1421| 13-1421|A debtor in a Chapter 7 bankruptcy proceeding may not void a junior mortgage lien under 11 U.S.C. section 506(d) when the debt owed on a senior mortgage lien exceeds the current value of the collateral if the creditor's claim is both secured by a lien and allowed under section 502 of the Bankruptcy Code. The Eleventh Circuit's judgment is reversed and remanded.
EEOC v. Abercrombie & Fitch Stores, Inc., 14-86| 14-86|In an action under Title VII of the Civil Rights Act of 1964 against an employer, arising out of the refusal to hire plaintiff because her headscarf worn as part of her religion conflicted with the employee dress policy, the Tenth Circuit grant of summary judgment to employer, on the ground that failure-to-accommodate liability attaches only when the applicant provides the employer with actual knowledge of his/her need for an accommodation, is reversed and remanded where to prevail in a disparate-treatment claim, an applicant need show only that his/her need for an accommodation was a motivating factor in the employer's decision, not that the employer had knowledge of his/her need.
Maryland v. Kulbicki, 14-848| 14-848|In a petition for postconviction relief from first-degree murder conviction, claiming that defendant's defense attorneys were ineffective for failing to question the legitimacy of Comparative Bullet Lead Analysis (CBLA), the Court of Appeals of Maryland's judgment, that defendant's defense attorneys were unconstitutionally ineffective, is reversed where the trial counsel did not provide deficient performance when they failed to uncover a 1991 report and to use the report's so-called methodological flaw against an FBI agent who testified about the CBLA on cross-examination.
DIRECTV, Inc. v. Imburgia, 14-462| 14-462|In a case involving a service agreement that included a binding arbitration provision with a class-arbitration waiver, the California Court of Appeal's decision upholding the trial court's denial of DIRECTTV's request to order the matter to arbitration, on grounds that California law would render class-arbitration waivers unenforceable, is reversed where the California Court of Appeal's interpretation is pre-empted by the Federal Arbitration Act, and that court must enforce the arbitration agreement.
Shapiro v. McManus, 14-990| 14-990|In an action requesting that a three-judge court be convened to consider a claim that Maryland's 2011 congressional redistricting plan burdens petitioners' First Amendment right of political association, the Fourth Circuit's judgment, affirming that no relief could be granted for this claim and dismissing of the action instead of notifying the Chief Judge of the Circuit to convene a three-judge court as required by 28 U.S.C. section 2284(a), is reversed where section 2284 entitles petitioners to make their case before a three-judge court.
OBB Personenverkehr AG v. Sachs, 13-1067| 13-1067|In a personal injury suit brought by a California resident who purchased a Eurail pass over the Internet from a Massachusetts-based travel agent and sustained injuries while using that pass to board a train in Austria operated by petitioner, the Austrian state-owned railway, the Ninth Circuit's holding, that the Eurail pass sale by the travel agent could be attributed to the railway through common law principles of agency, is reversed where the suit falls outside the commercial activity exception of 28 U.S.C. section 1605(a)(2), and is therefore barred by sovereign immunity.
Mullenix v. Luna, 14-1143| 14-1143|"In a suit under 42 U.S.C. section 1983, alleging that a police officer had violated the Fourth Amendment by using excessive force against decedent, who was fleeing by car from police officers executing his arrest warrant, the Fifth Circuit's determination that the officer is not entitled to qualified immunity is reversed because the constitutional rule applied by the Fifth Circuit was not "" 'beyond debate,' "" Stanton v. Sims, 571 U. S. ___, ___ (2013) (per curiam)."
