Elgin v. Dept. of Treasury, 11-45| 11-45|In a suit brought by federal employees discharged pursuant to 5 U.S.C. section 3328, which bars from Executive agency employment anyone who has knowingly and willfully failed to register for the Selective Service as required by the Military Selective Service Act (MSSA), 50 U.S.C. App. section 453, claiming that section 3328 is an unconstitutional bill of attainder and unconstitutionally discriminates based on sex when combined with the MSSA's male-only registration requirement, the First Circuit's dismissal for lack of jurisdiction is affirmed where the Civil Service Reform Act of 1978 (CSRA) precludes district court jurisdiction over petitioners' claims, because it is fairly discernible that Congress intended the statute's review scheme to provide the exclusive avenue to judicial review for covered employees who challenge covered adverse employment actions, even when those employees argue that a federal statute is unconstitutional.
Parker v. Matthews, 11-845| 11-845|"In a habeas case, petition for a writ of certiorari and respondent's motion to proceed in forma pauperis are granted, and the Sixth Circuit's rulings are reversed where the court set aside two 29-year-old murder convictions based on the flimsiest of rationales and contravened the Antiterrorism and Effective Death Penalty Act of 1996 (AEDPA) by: ""using federal habeas corpus review as a vehicle to second-guess the reasonable decisions of state courts."" Renico v. Lett, 559 U. S. ___, ___ (2010) (slip op., at 12)."
Reichle v. Howards, 11-262| 11-262|In a suit alleging 42 U.S.C. section 1983 violations and a Bivens claim when plaintiff was arrested and searched without probable cause, in violation of the Fourth Amendment, and that the arrest violated the First Amendment because it was made in retaliation for his criticism of Vice President Cheney, the U.S. Tenth Circuit's ruling against Secret Service agent-petitioners on the First Amendment claim is reversed, where petitioners are entitled to qualified immunity because, at the time of plaintiff's arrest, it was not clearly established that an arrest supported by probable cause could give rise to a First Amendment violation.
Armour v. Indianapolis, 11-161| 11-161|In an Equal Protection action brought by homeowners to obtain a refund of money paid to a city to fund a public works sewer project after the city changed its method of financing the project, the Indiana Supreme Court's holding -- that the city's distinction between those who had already paid and those who had not was rationally related to its legitimate interests in reducing administrative costs, providing financial hardship relief to homeowners, transitioning from the Barrett Law system to STEP, and preserving its limited resources -- is affirmed where the city had a rational basis for its distinction and thus did not violate the Equal Protection Clause.
Tennant v. W. Virginia Sec'y of State, 11–1184| 11–1184|"In a challenge to the West Virginia's 2011 congressional redistricting plan as violating the ""one person, one vote"" principle, district court's judgment holding the plan ""null and void"" and enjoining the West Virginia's Secretary of State from implementing it, is reversed where the district court: 1) misapplied the standard for evaluating such challenges set out in Karcher v. Daggett; and 2) failed to afford appropriate deference to West Virginia's reasonable exercise of its political judgment."
Nitro-Lift Tech, LLC v. Howard, 11-1377| 11-1377|In plaintiff's suit against its former employees alleging that defendants had breached their noncompetitive agreements, the judgment of the Oklahoma Supreme Court declaring the agreements in the employment contracts null and void is vacated where it is for the arbitrator to decide in the first instance whether the covenants not to compete are valid as a matter of applicable state law.
US v. Bormes, 11-192| 11-192|In an attorney's putative class action against the United States seeking damages under the Fair Credit Reporting Act (FCRA), as well as under the Little Tucker Act, alleging that the electronic receipt he received when paying his client's federal-court filing fee on Pay.gov included the last four digits of his credit card number and the card's expiration date, in willful violation of the FCRA, the judgment of the Federal Circuit reversing the district court's dismissal of the suit, is vacated and remanded where: 1) the Little Tucker Act does not waive the government's sovereign immunity with respect to FCRA damages actions; and 2) where, as in FCRA, a statute contains its own self-executing remedial scheme, only its own text can determine whether Congress unequivocally intended to impose the statute's damages liability on the Federal Government.
Lefemine v. Wideman, 12-168| 12-168|"In plaintiffs' section 1983 suit against several police officers alleging that the prohibition of carrying pictures of aborted fetuses during their demonstrations violated their First Amendment rights, the Fourth Circuit's judgment affirming the district court's grant of plaintiffs' motion for a permanent injunction but denial of attorney's fees, on the ground that plaintiff is not a prevailing party because he did not secure monetary damages, is vacated and remanded where a plaintiff ""prevails"" when actual relief on the merits of his claim materially alters the legal relationship between the parties by modifying the defendant's behavior in a way that directly benefits the plaintiff. Here, the injunction ordered the defendant officials to change their behavior in a way that directly benefited the plaintiff."
Kloeckner v. Solis, 11-184| 11-184|In a federal employee's mixed case action against the Department of Labor, alleging, inter alia, unlawful sex and age discrimination and discriminatory removal, the Court of Appeals' decision affirming the Federal District Court's dismissal for lack of jurisdiction is reversed and remanded where: 1) a federal employee who claims that an agency action appealable to the MSPB violates an antidiscrimination statute listed in section 7702(a) should seek judicial review in district court, not the Federal Circuit, regardless of whether the MSPB decided her case on procedural grounds or on the merits; and 2) sections 7703 and 7702 of the CSRA direct employees like plaintiff to the district court.
Arkansas Game & Fish Comm'n v. US, 11-597| 11-597|In a takings suit brought by the Arkansas Game and Fish Commission against the US, alleging that the temporary deviations from the plan known as the Water Control Manual caused sustained flooding during tree-growing season, and that the cumulative impact of the controlled flooding caused the destruction of timber in the Dave Donaldson Black River Wildlife Management Area and a substantial change in the character of the terrain, the judgment of the Court of Appeals in favor of the US is reversed and remanded where: 1) government-induced flooding temporary in duration gains no automatic exemption from Takings Clause inspection, and can constitute takings, and takings temporary in duration can be compensable; and 2) when regulation or temporary physical invasion by government interferes with private property, time is a factor in determining the existence vel non of a compensable taking, as well as the degree to which the invasion is intended or is the foreseeable result of authorized government action, the character of the land at issue, the owner's reasonable investment-backed expectations regarding the land's use, and the severity of the interference.
